field,row,tree,yplant,year,month,nb_bunch,nb_fr,nb_abfr,,
050,31,18,2002,2022,3,1,2,,,
050,31,19,2002,2022,3,2,20,,,
050,31,20,2002,2022,3,0,0,,,
050,31,21,2002,2022,3,1,9,,,
050,31,22,2002,2022,3,1,13,,,
050,32,2,2002,2022,3,0,0,,,
050,32,3,2002,2022,3,1,4,,,
050,32,4,2002,2022,3,1,3,,,
050,32,5,2002,2022,3,0,0,,,
050,32,6,2002,2022,3,0,0,,,
050,32,7,2002,2022,3,1,4,,,
050,32,8,2002,2022,3,1,5,,,
050,32,9,2002,2022,3,0,0,,,
050,32,10,2002,2022,3,1,4,,,
050,32,11,2002,2022,3,1,4,,,
050,32,12,2002,2022,3,0,0,,,
050,32,13,2002,2022,3,2,15,,,
050,32,14,2002,2022,3,1,5,,,
050,32,15,2002,2022,3,0,0,,,
050,32,16,2002,2022,3,1,8,,,
050,32,17,2002,2022,3,1,6,,,
050,32,18,2002,2022,3,1,11,,,
050,32,19,2002,2022,3,2,24,,,
050,32,20,2002,2022,3,2,12,,,
050,32,21,2002,2022,3,2,12,,,
050,32,22,2002,2022,3,2,19,,,
050,33,2,2002,2022,3,1,2,,,
050,33,3,2002,2022,3,0,0,,,
050,33,4,2002,2022,3,0,0,,,
050,33,5,2002,2022,3,1,8,,,
050,33,6,2002,2022,3,1,2,,,
050,33,7,2002,2022,3,1,7,,,
050,33,8,2002,2022,3,1,4,,,
050,33,9,2002,2022,3,0,0,,,
050,33,10,2002,2022,3,1,2,,,
050,33,11,2002,2022,3,2,15,,,
050,33,12,2002,2022,3,1,4,,,
050,33,13,2002,2022,3,1,10,,,
050,33,14,2002,2022,3,1,2,,,
050,33,15,2002,2022,3,0,0,,,
050,33,16,2002,2022,3,1,4,,,
050,33,17,2002,2022,3,1,7,,,
050,33,18,2002,2022,3,1,5,,,
050,33,19,2002,2022,3,1,4,,,
050,33,20,2002,2022,3,1,3,,,
050,33,21,2002,2022,3,1,3,,,
050,33,22,2002,2022,3,2,15,,,
050,34,1,2002,2022,3,1,7,,,
050,34,3,2002,2022,3,2,20,,,
050,34,4,2002,2022,3,0,0,,,
050,34,5,2002,2022,3,1,3,,,
050,34,6,2002,2022,3,1,6,,,
050,34,7,2002,2022,3,0,0,,,
050,34,8,2002,2022,3,1,7,,,
050,34,9,2002,2022,3,1,5,,,
050,34,10,2002,2022,3,2,17,,,
050,34,11,2002,2022,3,0,0,,,
050,34,12,2002,2022,3,0,0,,,
050,34,13,2002,2022,3,0,0,,,
050,34,15,2002,2022,3,2,24,,,
050,34,17,2002,2022,3,2,17,,,
050,34,18,2002,2022,3,2,20,,,
050,34,19,2002,2022,3,1,11,,,
050,34,20,2002,2022,3,1,8,,,
050,34,21,2002,2022,3,2,13,,,
050,34,22,2002,2022,3,0,0,,,
050,35,1,2002,2022,3,1,5,,,
050,35,2,2002,2022,3,2,13,,,
050,35,4,2002,2022,3,0,0,,,
050,35,5,2002,2022,3,1,4,,,
050,35,9,2002,2022,3,0,0,,,
050,35,10,2002,2022,3,2,20,,,
050,35,11,2002,2022,3,1,1,,,
050,35,12,2002,2022,3,2,13,,,
050,35,13,2002,2022,3,0,0,,,
050,35,14,2002,2022,3,2,18,,,
050,35,15,2002,2022,3,1,5,,,
050,35,16,2002,2022,3,0,0,,,
050,35,17,2002,2022,3,1,6,,,
050,35,18,2002,2022,3,1,7,,,
050,35,19,2002,2022,3,1,6,,,
050,35,20,2002,2022,3,1,6,,,
050,35,21,2002,2022,3,1,10,,,
050,35,22,2002,2022,3,2,14,,,
050,36,1,2002,2022,3,1,9,,,
050,36,3,2002,2022,3,1,6,,,
050,36,4,2002,2022,3,1,12,,,
050,36,5,2002,2022,3,2,8,,,
050,36,6,2002,2022,3,1,4,,,
050,36,7,2002,2022,3,0,0,,,
050,36,8,2002,2022,3,1,10,,,
050,36,9,2002,2022,3,0,0,,,
050,36,10,2002,2022,3,2,22,,,
050,36,11,2002,2022,3,0,0,,,
050,36,12,2002,2022,3,2,18,,,
050,36,13,2002,2022,3,2,25,,,
050,36,14,2002,2022,3,1,6,,,
050,36,15,2002,2022,3,1,10,,,
050,36,16,2002,2022,3,2,17,,,
050,36,18,2002,2022,3,2,17,,,
050,36,19,2002,2022,3,1,10,,,
050,36,20,2002,2022,3,2,9,,,
050,36,21,2002,2022,3,0,0,,,
050,36,22,2002,2022,3,2,16,,,
050,37,1,2002,2022,3,2,11,,,
050,37,3,2002,2022,3,2,15,,,
050,37,4,2002,2022,3,1,4,,,
050,37,5,2002,2022,3,1,6,,,
050,37,6,2002,2022,3,1,8,,,
050,37,7,2002,2022,3,0,0,,,
050,37,8,2002,2022,3,0,0,,,
050,37,9,2002,2022,3,0,0,,,
050,37,10,2002,2022,3,0,0,,,
050,37,11,2002,2022,3,0,0,,,
050,37,12,2002,2022,3,2,7,,,
050,37,13,2002,2022,3,2,12,,,
050,37,14,2002,2022,3,2,22,,,
050,37,15,2002,2022,3,1,14,,,
050,37,16,2002,2022,3,1,1,,,
050,37,17,2002,2022,3,2,14,,,
050,37,18,2002,2022,3,3,36,,,
050,37,19,2002,2022,3,0,0,,,
050,37,20,2002,2022,3,0,0,,,
050,37,21,2002,2022,3,0,0,,,
050,37,22,2002,2022,3,0,0,,,
050,38,1,2002,2022,3,2,13,,,
050,38,2,2002,2022,3,1,9,,,
050,38,3,2002,2022,3,0,0,,,
050,38,4,2002,2022,3,0,0,,,
050,38,5,2002,2022,3,1,8,,,
050,38,6,2002,2022,3,0,0,,,
050,38,7,2002,2022,3,0,0,,,
050,38,8,2002,2022,3,1,8,,,
050,38,9,2002,2022,3,0,0,,,
050,38,10,2002,2022,3,1,13,,,
050,38,11,2002,2022,3,3,23,,,
050,38,12,2002,2022,3,0,0,,,
050,38,13,2002,2022,3,1,10,,,
050,38,14,2002,2022,3,0,0,,,
050,38,15,2002,2022,3,1,8,,,
050,38,16,2002,2022,3,0,0,,,
050,38,17,2002,2022,3,2,18,,,
050,38,18,2002,2022,3,2,21,,,
050,38,19,2002,2022,3,1,15,,,
050,38,20,2002,2022,3,1,8,,,
050,38,21,2002,2022,3,1,13,,,
050,38,22,2002,2022,3,1,3,,,
050,39,1,2002,2022,3,1,9,,,
050,39,4,2002,2022,3,1,12,,,
050,39,5,2002,2022,3,1,7,,,
050,39,6,2002,2022,3,0,0,,,
050,39,7,2002,2022,3,1,8,,,
050,39,8,2002,2022,3,1,3,,,
050,39,9,2002,2022,3,0,0,,,
050,39,10,2002,2022,3,1,12,,,
050,39,11,2002,2022,3,1,3,,,
050,39,12,2002,2022,3,0,0,,,
050,39,13,2002,2022,3,1,8,,,
050,39,14,2002,2022,3,1,13,,,
050,39,15,2002,2022,3,1,3,,,
050,39,16,2002,2022,3,2,23,,,
050,39,17,2002,2022,3,2,18,,,
050,39,18,2002,2022,3,1,4,,,
050,39,19,2002,2022,3,0,0,,,
050,39,20,2002,2022,3,1,15,,,
050,39,21,2002,2022,3,1,13,,,
050,39,22,2002,2022,3,2,16,,,
050,40,1,2002,2022,3,0,0,,,
050,40,2,2002,2022,3,2,12,,,
050,40,3,2002,2022,3,0,0,,,
050,40,4,2002,2022,3,2,10,,,
050,40,5,2002,2022,3,0,0,,,
050,40,6,2002,2022,3,0,0,,,
050,40,7,2002,2022,3,1,4,,,
050,40,9,2002,2022,3,0,0,,,
050,40,10,2002,2022,3,1,7,,,
050,40,11,2002,2022,3,2,13,,,
050,40,12,2002,2022,3,1,6,,,
050,40,13,2002,2022,3,1,6,,,
050,40,14,2002,2022,3,2,18,,,
050,40,15,2002,2022,3,2,23,,,
050,40,16,2002,2022,3,1,8,,,
050,40,17,2002,2022,3,1,6,,,
050,40,18,2002,2022,3,0,0,,,
050,40,20,2002,2022,3,3,34,,,
050,40,22,2002,2022,3,1,7,,,
050,41,1,2002,2022,3,0,0,,,
050,41,2,2002,2022,3,0,0,,,
050,41,3,2002,2022,3,1,8,,,
050,41,4,2002,2022,3,1,6,,,
050,41,5,2002,2022,3,1,4,,,
050,41,7,2002,2022,3,1,2,,,
050,41,8,2002,2022,3,0,0,,,
050,41,9,2002,2022,3,1,6,,,
050,41,10,2002,2022,3,2,15,,,
050,41,11,2002,2022,3,1,6,,,
050,41,12,2002,2022,3,2,18,,,
050,41,14,2002,2022,3,2,13,,,
050,41,15,2002,2022,3,1,1,,,
050,41,16,2002,2022,3,2,25,,,
050,41,17,2002,2022,3,1,9,,,
050,41,18,2002,2022,3,2,12,,,
050,41,19,2002,2022,3,2,14,,,
050,41,20,2002,2022,3,2,22,,,
050,41,21,2002,2022,3,0,0,,,
050,41,22,2002,2022,3,2,20,,,
050,42,2,2002,2022,3,0,0,,,
050,42,3,2002,2022,3,1,8,,,
050,42,4,2002,2022,3,1,8,,,
050,42,5,2002,2022,3,1,4,,,
050,42,6,2002,2022,3,2,14,,,
050,42,7,2002,2022,3,1,3,,,
050,42,8,2002,2022,3,1,2,,,
050,42,9,2002,2022,3,1,9,,,
050,42,10,2002,2022,3,2,35,,,
050,42,13,2002,2022,3,1,2,,,
050,42,14,2002,2022,3,2,15,,,
050,42,15,2002,2022,3,1,8,,,
050,42,16,2002,2022,3,2,30,,,
050,42,17,2002,2022,3,1,10,,,
050,42,18,2002,2022,3,1,11,,,
050,42,19,2002,2022,3,3,40,,,
050,42,20,2002,2022,3,3,42,,,
050,42,21,2002,2022,3,2,25,,,
050,42,22,2002,2022,3,2,15,,,
050,43,1,2002,2022,3,2,18,,,
050,43,3,2002,2022,3,2,18,,,
050,43,4,2002,2022,3,2,13,,,
050,43,5,2002,2022,3,1,5,,,
050,43,6,2002,2022,3,0,0,,,
050,43,7,2002,2022,3,2,16,,,
050,43,8,2002,2022,3,1,11,,,
050,43,9,2002,2022,3,0,0,,,
050,43,10,2002,2022,3,1,5,,,
050,43,11,2002,2022,3,0,0,,,
050,43,12,2002,2022,3,0,0,,,
050,43,13,2002,2022,3,0,0,,,
050,43,14,2002,2022,3,3,45,,,
050,43,16,2002,2022,3,1,7,,,
050,43,17,2002,2022,3,2,30,,,
050,43,18,2002,2022,3,2,15,,,
050,43,19,2002,2022,3,0,0,,,
050,43,20,2002,2022,3,2,27,,,
050,43,21,2002,2022,3,2,25,,,
050,43,22,2002,2022,3,2,25,,,
050,44,1,2002,2022,3,1,9,,,
050,44,2,2002,2022,3,1,3,,,
050,44,3,2002,2022,3,1,4,,,
050,44,4,2002,2022,3,1,12,,,
050,44,5,2002,2022,3,1,5,,,
050,44,6,2002,2022,3,2,29,,,
050,44,7,2002,2022,3,1,4,,,
050,44,8,2002,2022,3,1,3,,,
050,44,9,2002,2022,3,1,10,,,
050,44,10,2002,2022,3,2,18,,,
050,44,13,2002,2022,3,2,16,,,
050,44,14,2002,2022,3,2,27,,,
050,44,15,2002,2022,3,2,17,,,
050,44,16,2002,2022,3,1,10,,,
050,44,17,2002,2022,3,2,20,,,
050,44,18,2002,2022,3,1,8,,,
050,44,19,2002,2022,3,2,26,,,
050,44,20,2002,2022,3,2,27,,,
050,44,21,2002,2022,3,2,22,,,
050,44,22,2002,2022,3,0,0,,,
050,45,1,2002,2022,3,1,10,,,
050,45,2,2002,2022,3,1,8,,,
050,45,5,2002,2022,3,1,10,,,
050,45,6,2002,2022,3,1,7,,,
050,45,8,2002,2022,3,0,0,,,
050,45,9,2002,2022,3,2,34,,,
050,45,10,2002,2022,3,0,0,,,
050,45,11,2002,2022,3,1,1,,,
050,45,12,2002,2022,3,2,45,,,
050,45,13,2002,2022,3,2,18,,,
050,45,14,2002,2022,3,0,0,,,
050,45,15,2002,2022,3,2,15,,,
050,45,16,2002,2022,3,2,51,,,
050,45,17,2002,2022,3,2,23,,,
050,45,18,2002,2022,3,2,12,,,
050,45,19,2002,2022,3,2,14,,,
050,45,20,2002,2022,3,1,5,,,
050,4,1,2002,2022,7,1,6,,,
050,4,2,2002,2022,7,0,0,,,
050,4,3,2002,2022,7,0,0,,,
050,4,4,2002,2022,7,1,5,,,
050,4,5,2002,2022,7,1,13,,,
050,4,6,2002,2022,7,1,13,,,
050,4,7,2002,2022,7,1,10,,,
050,4,8,2002,2022,7,1,9,,,
050,4,9,2002,2022,7,1,5,,,
050,4,10,2002,2022,7,0,0,,,
050,4,11,2002,2022,7,2,23,,,
050,4,12,2002,2022,7,2,30,,,
050,4,13,2002,2022,7,2,30,,,
050,4,15,2002,2022,7,1,4,,,
050,4,16,2002,2022,7,0,0,,,
050,4,17,2002,2022,7,1,10,,,
050,4,19,2002,2022,7,0,0,,,
050,4,20,2002,2022,7,0,0,,,
050,4,21,2002,2022,7,1,10,,,
050,5,1,2002,2022,7,0,0,,,
050,5,2,2002,2022,7,0,0,,,
050,5,3,2002,2022,7,1,7,,,
050,5,4,2002,2022,7,2,20,,,
050,5,5,2002,2022,7,1,7,,,
050,5,6,2002,2022,7,0,0,,,
050,5,7,2002,2022,7,1,10,,,
050,5,9,2002,2022,7,2,20,,,
050,5,10,2002,2022,7,2,20,,,
050,5,11,2002,2022,7,3,39,,,
050,5,15,2002,2022,7,0,0,,,
050,5,16,2002,2022,7,1,10,,,
050,5,17,2002,2022,7,0,0,,,
050,5,18,2002,2022,7,2,10,,,
050,5,19,2002,2022,7,1,5,,,
050,5,20,2002,2022,7,1,7,,,
050,5,21,2002,2022,7,1,5,,,
050,5,22,2002,2022,7,2,24,,,
050,6,1,2002,2022,7,0,0,,,
050,6,2,2002,2022,7,2,14,,,
050,6,3,2002,2022,7,0,0,,,
050,6,4,2002,2022,7,1,8,,,
050,6,5,2002,2022,7,0,0,,,
050,6,7,2002,2022,7,1,9,,,
050,6,8,2002,2022,7,2,16,,,
050,6,9,2002,2022,7,2,20,,,
050,6,10,2002,2022,7,2,32,,,
050,6,12,2002,2022,7,2,19,,,
050,6,13,2002,2022,7,2,20,,,
050,6,15,2002,2022,7,0,0,,,
050,6,17,2002,2022,7,1,14,,,
050,6,18,2002,2022,7,3,43,,,
050,6,20,2002,2022,7,2,20,,,
050,7,1,2002,2022,7,0,0,,,
050,7,2,2002,2022,7,1,6,,,
050,7,3,2002,2022,7,1,4,,,
050,7,5,2002,2022,7,0,0,,,
050,7,6,2002,2022,7,2,17,,,
050,7,7,2002,2022,7,1,15,,,
050,7,8,2002,2022,7,2,18,,,
050,7,9,2002,2022,7,2,20,,,
050,7,12,2002,2022,7,2,22,,,
050,7,13,2002,2022,7,2,20,,,
050,7,14,2002,2022,7,0,0,,,
050,7,17,2002,2022,7,0,0,,,
050,7,18,2002,2022,7,1,8,,,
050,7,19,2002,2022,7,0,0,,,
050,7,20,2002,2022,7,1,3,,,
050,7,21,2002,2022,7,1,13,,,
050,7,22,2002,2022,7,3,52,,,
050,8,1,2002,2022,7,2,15,,,
050,8,2,2002,2022,7,0,0,,,
050,8,4,2002,2022,7,0,0,,,
050,8,7,2002,2022,7,2,15,,,
050,8,9,2002,2022,7,3,31,,,
050,8,11,2002,2022,7,0,0,,,
050,8,12,2002,2022,7,1,12,,,
050,8,13,2002,2022,7,2,14,,,
050,8,15,2002,2022,7,2,11,,,
050,8,16,2002,2022,7,0,0,,,
050,8,19,2002,2022,7,1,9,,,
050,9,1,2002,2022,7,2,19,,,
050,9,2,2002,2022,7,2,17,,,
050,9,3,2002,2022,7,1,4,,,
050,9,4,2002,2022,7,1,5,,,
050,9,5,2002,2022,7,2,15,,,
050,9,6,2002,2022,7,0,0,,,
050,9,7,2002,2022,7,2,21,,,
050,9,8,2002,2022,7,1,2,,,
050,9,9,2002,2022,7,0,0,,,
050,9,11,2002,2022,7,2,20,,,
050,9,15,2002,2022,7,0,0,,,
050,9,16,2002,2022,7,1,8,,,
050,9,17,2002,2022,7,0,0,,,
050,9,18,2002,2022,7,3,38,,,
050,10,1,2002,2022,7,1,3,,,
050,10,2,2002,2022,7,0,0,,,
050,10,3,2002,2022,7,0,0,,,
050,10,4,2002,2022,7,1,12,,,
050,10,5,2002,2022,7,1,5,,,
050,10,6,2002,2022,7,2,20,,,
050,10,7,2002,2022,7,1,2,,,
050,10,8,2002,2022,7,0,0,,,
050,10,9,2002,2022,7,2,28,,,
050,10,10,2002,2022,7,0,0,,,
050,10,11,2002,2022,7,1,4,,,
050,10,12,2002,2022,7,1,5,,,
050,10,13,2002,2022,7,0,0,,,
050,10,14,2002,2022,7,0,0,,,
050,10,16,2002,2022,7,0,0,,,
050,10,17,2002,2022,7,2,16,,,
050,10,18,2002,2022,7,2,20,,,
050,10,19,2002,2022,7,2,20,,,
050,11,1,2002,2022,7,2,16,,,
050,11,2,2002,2022,7,1,5,,,
050,11,3,2002,2022,7,0,0,,,
050,11,4,2002,2022,7,1,3,,,
050,11,5,2002,2022,7,1,3,,,
050,11,6,2002,2022,7,1,3,,,
050,11,7,2002,2022,7,1,5,,,
050,11,8,2002,2022,7,1,4,,,
050,11,9,2002,2022,7,2,18,,,
050,11,10,2002,2022,7,2,10,,,
050,11,11,2002,2022,7,0,0,,,
050,11,12,2002,2022,7,1,10,,,
050,11,13,2002,2022,7,2,15,,,
050,11,14,2002,2022,7,0,0,,,
050,11,15,2002,2022,7,1,4,,,
050,11,16,2002,2022,7,0,0,,,
050,11,18,2002,2022,7,1,12,,,
050,11,21,2002,2022,7,0,0,,,
050,11,22,2002,2022,7,0,0,,,
050,12,1,2002,2022,7,1,4,,,
050,12,2,2002,2022,7,1,13,,,
050,12,3,2002,2022,7,2,16,,,
050,12,4,2002,2022,7,1,1,,,
050,12,5,2002,2022,7,1,4,,,
050,12,6,2002,2022,7,1,6,,,
050,12,7,2002,2022,7,0,0,,,
050,12,8,2002,2022,7,1,9,,,
050,12,9,2002,2022,7,2,31,,,
050,12,10,2002,2022,7,2,17,,,
050,12,11,2002,2022,7,1,11,,,
050,12,12,2002,2022,7,1,12,,,
050,12,13,2002,2022,7,1,5,,,
050,12,14,2002,2022,7,3,36,,,
050,12,15,2002,2022,7,2,21,,,
050,12,16,2002,2022,7,0,0,,,
050,12,18,2002,2022,7,1,8,,,
050,12,19,2002,2022,7,0,0,,,
050,12,20,2002,2022,7,2,33,,,
050,12,21,2002,2022,7,2,13,,,
050,12,22,2002,2022,7,1,3,,,
050,13,1,2002,2022,7,0,0,,,
050,13,2,2002,2022,7,0,0,,,
050,13,3,2002,2022,7,2,33,,,
050,13,4,2002,2022,7,0,0,,,
050,13,5,2002,2022,7,1,10,,,
050,13,6,2002,2022,7,2,20,,,
050,13,8,2002,2022,7,2,23,,,
050,13,9,2002,2022,7,0,0,,,
050,13,11,2002,2022,7,1,3,,,
050,13,13,2002,2022,7,1,10,,,
050,13,14,2002,2022,7,0,0,,,
050,13,15,2002,2022,7,1,5,,,
050,13,16,2002,2022,7,1,15,,,
050,13,17,2002,2022,7,1,8,,,
050,13,18,2002,2022,7,1,2,,,
050,13,19,2002,2022,7,1,5,,,
050,13,20,2002,2022,7,1,2,,,
050,13,21,2002,2022,7,2,21,,,
050,13,22,2002,2022,7,1,15,,,
050,14,1,2002,2022,7,1,4,,,
050,14,2,2002,2022,7,1,12,,,
050,14,3,2002,2022,7,1,10,,,
050,14,6,2002,2022,7,2,15,,,
050,14,7,2002,2022,7,1,8,,,
050,14,8,2002,2022,7,1,10,,,
050,14,9,2002,2022,7,1,8,,,
050,14,10,2002,2022,7,1,13,,,
050,14,12,2002,2022,7,2,27,,,
050,14,13,2002,2022,7,0,0,,,
050,14,14,2002,2022,7,0,0,,,
050,14,15,2002,2022,7,1,7,,,
050,14,16,2002,2022,7,1,4,,,
050,14,17,2002,2022,7,2,18,,,
050,14,18,2002,2022,7,0,0,,,
050,14,19,2002,2022,7,1,8,,,
050,14,20,2002,2022,7,0,0,,,
050,14,21,2002,2022,7,0,0,,,
050,15,1,2002,2022,7,1,4,,,
050,15,2,2002,2022,7,1,12,,,
050,15,3,2002,2022,7,1,10,,,
050,15,6,2002,2022,7,2,15,,,
050,15,7,2002,2022,7,1,8,,,
050,15,8,2002,2022,7,1,10,,,
050,15,9,2002,2022,7,1,8,,,
050,15,10,2002,2022,7,1,13,,,
050,15,12,2002,2022,7,2,27,,,
050,15,13,2002,2022,7,0,0,,,
050,15,14,2002,2022,7,0,0,,,
050,15,15,2002,2022,7,1,7,,,
050,15,16,2002,2022,7,1,4,,,
050,15,17,2002,2022,7,2,18,,,
050,15,18,2002,2022,7,0,0,,,
050,15,19,2002,2022,7,1,8,,,
050,15,20,2002,2022,7,0,0,,,
050,15,21,2002,2022,7,0,0,,,
050,16,1,2002,2022,7,1,5,,,
050,16,2,2002,2022,7,0,0,,,
050,16,3,2002,2022,7,2,27,,,
050,16,4,2002,2022,7,1,5,,,
050,16,5,2002,2022,7,2,16,,,
050,16,6,2002,2022,7,2,20,,,
050,16,8,2002,2022,7,2,20,,,
050,16,9,2002,2022,7,1,14,,,
050,16,10,2002,2022,7,2,15,,,
050,16,11,2002,2022,7,0,0,,,
050,16,12,2002,2022,7,0,0,,,
050,16,13,2002,2022,7,1,10,,,
050,16,14,2002,2022,7,1,7,,,
050,16,15,2002,2022,7,1,5,,,
050,16,16,2002,2022,7,1,10,,,
050,16,17,2002,2022,7,1,14,,,
050,16,18,2002,2022,7,1,9,,,
050,16,19,2002,2022,7,2,30,,,
050,16,20,2002,2022,7,1,5,,,
050,16,21,2002,2022,7,1,10,,,
050,16,22,2002,2022,7,2,34,,,
050,17,1,2002,2022,7,0,0,,,
050,17,2,2002,2022,7,1,5,,,
050,17,3,2002,2022,7,2,14,,,
050,17,4,2002,2022,7,1,14,,,
050,17,5,2002,2022,7,0,0,,,
050,17,6,2002,2022,7,2,26,,,
050,17,7,2002,2022,7,1,5,,,
050,17,8,2002,2022,7,2,15,,,
050,17,9,2002,2022,7,2,15,,,
050,17,11,2002,2022,7,1,7,,,
050,17,12,2002,2022,7,2,12,,,
050,17,13,2002,2022,7,1,10,,,
050,17,14,2002,2022,7,0,0,,,
050,17,15,2002,2022,7,0,0,,,
050,17,16,2002,2022,7,0,0,,,
050,17,17,2002,2022,7,2,16,,,
050,17,18,2002,2022,7,0,0,,,
050,17,19,2002,2022,7,1,7,,,
050,17,20,2002,2022,7,2,28,,,
050,17,21,2002,2022,7,2,21,,,
050,17,22,2002,2022,7,1,2,,,
050,18,2,2002,2022,7,2,18,,,
050,18,3,2002,2022,7,2,19,,,
050,18,4,2002,2022,7,1,16,,,
050,18,5,2002,2022,7,1,12,,,
050,18,6,2002,2022,7,1,10,,,
050,18,7,2002,2022,7,0,0,,,
050,18,8,2002,2022,7,1,7,,,
050,18,10,2002,2022,7,0,0,,,
050,18,11,2002,2022,7,1,7,,,
050,18,12,2002,2022,7,1,7,,,
050,18,13,2002,2022,7,0,0,,,
050,18,14,2002,2022,7,2,20,,,
050,18,15,2002,2022,7,1,8,,,
050,18,16,2002,2022,7,0,0,,,
050,18,17,2002,2022,7,0,0,,,
050,18,18,2002,2022,7,1,1,,,
050,18,19,2002,2022,7,0,0,,,
050,18,20,2002,2022,7,2,16,,,
050,18,22,2002,2022,7,2,16,,,
050,19,1,2002,2022,7,1,7,,,
050,19,2,2002,2022,7,1,3,,,
050,19,3,2002,2022,7,0,0,,,
050,19,5,2002,2022,7,1,2,,,
050,19,6,2002,2022,7,2,36,,,
050,19,7,2002,2022,7,2,19,,,
050,19,10,2002,2022,7,1,11,,,
050,19,11,2002,2022,7,1,3,,,
050,19,12,2002,2022,7,2,14,,,
050,19,13,2002,2022,7,1,4,,,
050,19,15,2002,2022,7,1,10,,,
050,19,16,2002,2022,7,1,3,,,
050,19,17,2002,2022,7,1,8,,,
050,19,18,2002,2022,7,3,45,,,
050,19,19,2002,2022,7,0,0,,,
050,19,20,2002,2022,7,2,13,,,
050,19,21,2002,2022,7,3,41,,,
050,19,22,2002,2022,7,3,32,,,
050,20,1,2002,2022,7,0,0,,,
050,20,3,2002,2022,7,1,5,,,
050,20,4,2002,2022,7,2,22,,,
050,20,5,2002,2022,7,2,21,,,
050,20,6,2002,2022,7,2,17,,,
050,20,7,2002,2022,7,1,7,,,
050,20,8,2002,2022,7,1,5,,,
050,20,9,2002,2022,7,1,15,,,
050,20,10,2002,2022,7,1,5,,,
050,20,11,2002,2022,7,0,0,,,
050,20,12,2002,2022,7,2,20,,,
050,20,13,2002,2022,7,2,20,,,
050,20,14,2002,2022,7,2,25,,,
050,20,15,2002,2022,7,2,22,,,
050,20,16,2002,2022,7,2,19,,,
050,20,17,2002,2022,7,1,11,,,
050,20,18,2002,2022,7,1,4,,,
050,20,19,2002,2022,7,0,0,,,
050,20,20,2002,2022,7,1,7,,,
050,20,21,2002,2022,7,0,0,,,
050,21,1,2002,2022,7,2,29,,,
050,21,3,2002,2022,7,0,0,,,
050,21,4,2002,2022,7,1,12,,,
050,21,5,2002,2022,7,1,10,,,
050,21,6,2002,2022,7,1,4,,,
050,21,7,2002,2022,7,1,8,,,
050,21,8,2002,2022,7,1,5,,,
050,21,9,2002,2022,7,1,3,,,
050,21,10,2002,2022,7,0,0,,,
050,21,11,2002,2022,7,1,10,,,
050,21,12,2002,2022,7,2,20,,,
050,21,13,2002,2022,7,2,20,,,
050,21,14,2002,2022,7,2,23,,,
050,21,15,2002,2022,7,2,17,,,
050,21,19,2002,2022,7,0,0,,,
050,21,20,2002,2022,7,2,23,,,
050,21,22,2002,2022,7,2,30,,,
050,22,1,2002,2022,7,0,0,,,
050,22,2,2002,2022,7,1,11,,,
050,22,3,2002,2022,7,0,0,,,
050,22,4,2002,2022,7,0,0,,,
050,22,5,2002,2022,7,1,2,,,
050,22,6,2002,2022,7,0,0,,,
050,22,7,2002,2022,7,0,0,,,
050,22,9,2002,2022,7,1,2,,,
050,22,10,2002,2022,7,1,1,,,
050,22,11,2002,2022,7,1,1,,,
050,22,12,2002,2022,7,1,3,,,
050,22,13,2002,2022,7,1,11,,,
050,22,14,2002,2022,7,0,0,,,
050,22,15,2002,2022,7,1,8,,,
050,22,16,2002,2022,7,1,10,,,
050,22,17,2002,2022,7,1,4,,,
050,22,18,2002,2022,7,1,5,,,
050,22,19,2002,2022,7,1,11,,,
050,22,20,2002,2022,7,1,2,,,
050,22,21,2002,2022,7,3,56,,,
050,23,2,2002,2022,7,1,5,,,
050,23,3,2002,2022,7,1,5,,,
050,23,4,2002,2022,7,0,0,,,
050,23,5,2002,2022,7,2,33,,,
050,23,6,2002,2022,7,1,7,,,
050,23,7,2002,2022,7,0,0,,,
050,23,9,2002,2022,7,1,4,,,
050,23,10,2002,2022,7,1,7,,,
050,23,12,2002,2022,7,1,5,,,
050,23,13,2002,2022,7,2,19,,,
050,23,14,2002,2022,7,2,13,,,
050,23,15,2002,2022,7,2,27,,,
050,23,16,2002,2022,7,3,42,,,
050,23,18,2002,2022,7,1,3,,,
050,23,19,2002,2022,7,2,14,,,
050,23,21,2002,2022,7,3,52,,,
050,24,1,2002,2022,7,0,0,,,
050,24,3,2002,2022,7,0,0,,,
050,24,4,2002,2022,7,1,5,,,
050,24,6,2002,2022,7,2,19,,,
050,24,7,2002,2022,7,0,0,,,
050,24,9,2002,2022,7,1,5,,,
050,24,10,2002,2022,7,0,0,,,
050,24,11,2002,2022,7,1,3,,,
050,24,12,2002,2022,7,1,5,,,
050,24,13,2002,2022,7,0,0,,,
050,24,14,2002,2022,7,1,8,,,
050,24,15,2002,2022,7,0,0,,,
050,24,16,2002,2022,7,0,0,,,
050,24,18,2002,2022,7,2,25,,,
050,24,19,2002,2022,7,3,53,,,
050,24,20,2002,2022,7,0,0,,,
050,24,21,2002,2022,7,3,36,,,
050,24,22,2002,2022,7,2,20,,,
050,25,1,2002,2022,7,1,13,,,
050,25,2,2002,2022,7,2,27,,,
050,25,3,2002,2022,7,1,3,,,
050,25,4,2002,2022,7,0,0,,,
050,25,5,2002,2022,7,1,4,,,
